year,month,lat,lng,probability
3,6,36,20,0.00035
3,6,36,21,0.00080
3,6,36,22,0.00098
3,6,36,23,0.00094
3,6,36,24,0.00068
3,6,36,25,0.00058
3,6,36,26,0.00049
3,6,36,27,0.00028
3,6,36,31,0.00074
3,6,36,33,0.00187
3,6,36,34,0.00486
3,6,36,35,0.00057
3,6,36,355,0.00349
3,6,36,356,0.00279
3,6,36,357,0.00233
3,6,36,358,0.00256
3,6,36,359,0.00338
3,6,37,0,0.00448
3,6,37,1,0.00644
3,6,37,2,0.00540
3,6,37,3,0.00541
3,6,37,4,0.00566
3,6,37,5,0.02096
3,6,37,6,0.00616
3,6,37,7,0.00953
3,6,37,8,0.00747
3,6,37,9,0.00594
3,6,37,10,0.00606
3,6,37,11,0.00501
3,6,37,12,0.00124
3,6,37,17,0.00120
3,6,37,18,0.00297
3,6,37,19,0.00091
3,6,37,20,0.00193
3,6,37,21,0.00061
3,6,37,23,0.00031
3,6,37,24,0.00025
3,6,37,25,0.00042
3,6,37,358,0.00128
3,6,37,359,0.00206
3,6,38,0,0.00294
3,6,38,1,0.00373
3,6,38,2,0.00605
3,6,38,3,0.00537
3,6,38,4,0.00408
3,6,38,5,0.00762
3,6,38,6,0.02018
3,6,38,7,0.00776
3,6,38,8,0.00442
3,6,38,9,0.02017
3,6,38,10,0.00306
3,6,38,11,0.00179
3,6,38,12,0.00162
3,6,38,13,0.00193
3,6,38,14,0.00349
3,6,38,15,0.00335
3,6,38,16,0.00036
3,6,38,17,0.00150
3,6,38,18,0.00164
3,6,38,19,0.00142
3,6,38,20,0.00098
3,6,38,21,0.00079
3,6,38,25,0.00027
3,6,38,359,0.00037
3,6,39,0,0.00452
3,6,39,1,0.00382
3,6,39,2,0.00147
3,6,39,3,0.00096
3,6,39,4,0.00267
3,6,39,5,0.00538
3,6,39,6,0.00598
3,6,39,7,0.00490
3,6,39,8,0.00045
3,6,39,9,0.00616
3,6,39,10,0.01261
3,6,39,11,0.00695
3,6,39,12,0.00176
3,6,39,13,0.00229
3,6,39,14,0.00233
3,6,39,15,0.00325
3,6,39,16,0.00031
3,6,39,17,0.00166
3,6,39,18,0.00181
3,6,39,19,0.00124
3,6,40,0,0.00071
3,6,40,1,0.00523
3,6,40,2,0.00303
3,6,40,3,0.00228
3,6,40,4,0.00241
3,6,40,5,0.00374
3,6,40,6,0.00959
3,6,40,7,0.00806
3,6,40,9,0.00055
3,6,40,10,0.01845
3,6,40,11,0.00209
3,6,40,12,0.00192
3,6,40,13,0.00184
3,6,40,14,0.00091
3,6,40,16,0.00040
3,6,40,17,0.00124
3,6,40,18,0.00144
3,6,41,1,0.00040
3,6,41,2,0.00107
3,6,41,3,0.00518
3,6,41,4,0.00322
3,6,41,5,0.00203
3,6,41,6,0.00767
3,6,41,7,0.00476
3,6,41,8,0.00328
3,6,41,9,0.00208
3,6,41,10,0.00077
3,6,41,11,0.00086
3,6,41,12,0.00038
3,6,41,13,0.00027
3,6,41,16,0.00076
3,6,41,17,0.00243
3,6,41,18,0.00155
3,6,42,3,0.00332
3,6,42,4,0.00407
3,6,42,5,0.00334
3,6,42,6,0.00387
3,6,42,7,0.00386
3,6,42,8,0.00165
3,6,42,9,0.00071
3,6,42,10,0.00055
3,6,42,14,0.00073
3,6,42,15,0.00086
3,6,42,16,0.00112
3,6,42,17,0.00085
3,6,43,3,0.00038
3,6,43,4,0.00057
3,6,43,6,0.00095
3,6,43,7,0.04648
3,6,43,8,0.01208
3,6,43,9,0.00137
3,6,43,14,0.00051
3,6,43,15,0.00062
3,8,30,18,0.00142
3,8,30,19,0.00096
3,8,30,28,0.00051
3,8,31,16,0.00193
3,8,31,17,0.00241
3,8,31,18,0.00675
3,8,31,19,0.00084
3,8,31,25,0.00079
3,8,31,26,0.00148
3,8,31,27,0.00410
3,8,31,28,0.00344
3,8,31,29,0.00434
3,8,31,30,0.00107
3,8,31,31,0.00132
3,8,31,32,0.00194
3,8,31,33,0.00226
3,8,32,12,0.00028
3,8,32,13,0.00070
3,8,32,14,0.02778
3,8,32,15,0.00417
3,8,32,16,0.00425
3,8,32,17,0.00662
3,8,32,18,0.00524
3,8,32,19,0.00378
3,8,32,20,0.00506
3,8,32,21,0.00060
3,8,32,22,0.00029
3,8,32,23,0.00174
3,8,32,24,0.00241
3,8,32,25,0.00324
3,8,32,26,0.00320
3,8,32,27,0.00460
3,8,32,28,0.01122
3,8,32,29,0.00284
3,8,32,30,0.00371
3,8,32,31,0.00244
3,8,32,32,0.00092
3,8,32,33,0.00176
3,8,32,34,0.00114
3,8,33,11,0.02634
3,8,33,12,0.02601
3,8,33,13,0.02690
3,8,33,14,0.00495
3,8,33,15,0.00292
3,8,33,16,0.00339
3,8,33,17,0.00533
3,8,33,18,0.00716
3,8,33,19,0.01221
3,8,33,20,0.01206
3,8,33,21,0.00431
3,8,33,22,0.00093
3,8,33,23,0.00053
3,8,33,24,0.00095
3,8,33,25,0.00186
3,8,33,26,0.00149
3,8,33,27,0.00190
3,8,33,28,0.00181
3,8,33,29,0.00260
3,8,33,30,0.00285
3,8,33,31,0.00131
3,8,33,32,0.00140
3,8,33,33,0.00090
3,8,33,34,0.00360
3,8,34,11,0.00326
3,8,34,12,0.00401
3,8,34,13,0.00607
3,8,34,14,0.01245
3,8,34,15,0.00396
3,8,34,16,0.00393
3,8,34,17,0.00473
3,8,34,18,0.00525
3,8,34,19,0.00311
3,8,34,20,0.00197
3,8,34,21,0.00156
3,8,34,22,0.00069
3,8,34,23,0.00090
3,8,34,24,0.00105
3,8,34,25,0.00124
3,8,34,26,0.00117
3,8,34,27,0.00129
3,8,34,28,0.00098
3,8,34,29,0.00374
3,8,34,30,0.00126
3,8,34,31,0.00094
3,8,34,32,0.00069
3,8,34,33,0.00112
3,8,34,34,0.00616
3,8,34,35,0.00049
3,8,35,0,0.00592
3,8,35,11,0.00625
3,8,35,12,0.00508
3,8,35,13,0.00537
3,8,35,14,0.02915
3,8,35,15,0.00498
3,8,35,16,0.00393
3,8,35,17,0.00370
3,8,35,18,0.00046
3,8,35,19,0.00072
3,8,35,20,0.00086
3,8,35,21,0.00074
3,8,35,22,0.00040
3,8,35,25,0.00031
3,8,35,27,0.00044
3,8,35,28,0.00142
3,8,35,29,0.00123
3,8,35,30,0.00148
3,8,35,31,0.00164
3,8,35,32,0.00128
3,8,35,33,0.00182
3,8,35,34,0.00555
3,8,35,35,0.00128
3,8,35,354,0.00068
3,8,35,355,0.00492
3,8,35,356,0.00421
3,8,35,357,0.00497
3,8,35,358,0.00225
3,8,35,359,0.00206
3,8,36,0,0.00279
3,8,36,1,0.00178
3,8,36,2,0.00247
3,8,36,3,0.00250
3,8,36,4,0.00227
3,8,36,5,0.00262
3,8,36,6,0.00027
3,8,36,7,0.00046
3,8,36,8,0.00051
3,8,36,10,0.00031
3,8,36,11,0.00656
3,8,36,12,0.00656
3,8,36,13,0.00573
3,8,36,14,0.00383
3,8,36,15,0.00159
3,8,36,16,0.00247
3,8,36,17,0.00053
3,8,36,18,0.00039
3,8,36,19,0.00055
3,8,36,20,0.00098
3,8,36,21,0.00170
3,8,36,22,0.00109
3,8,36,23,0.00087
3,8,36,24,0.00072
3,8,36,25,0.00065
3,8,36,28,0.00042
3,8,36,30,0.00051
3,8,36,31,0.00247
3,8,36,33,0.00054
3,8,36,34,0.00059
3,8,36,35,0.00086
3,8,36,355,0.00226
3,8,36,356,0.00237
3,8,36,357,0.00159
3,8,36,358,0.00258
3,8,36,359,0.00235
3,8,37,0,0.00348
3,8,37,1,0.00657
3,8,37,2,0.00855
3,8,37,3,0.00947
3,8,37,4,0.01206
3,8,37,5,0.01143
3,8,37,6,0.01428
3,8,37,7,0.01186
3,8,37,8,0.00820
3,8,37,9,0.00742
3,8,37,10,0.00749
3,8,37,11,0.00594
3,8,37,12,0.00215
3,8,37,15,0.00055
3,8,37,16,0.00115
3,8,37,17,0.00051
3,8,37,19,0.00038
3,8,37,20,0.00099
3,8,37,21,0.00066
3,8,37,23,0.00036
3,8,37,24,0.00045
3,8,37,358,0.00060
3,8,37,359,0.00227
3,8,38,0,0.00621
3,8,38,1,0.00506
3,8,38,2,0.00632
3,8,38,3,0.00480
3,8,38,4,0.00556
3,8,38,5,0.00947
3,8,38,6,0.00634
3,8,38,7,0.00732
3,8,38,8,0.00503
3,8,38,9,0.00739
3,8,38,10,0.00717
3,8,38,11,0.00903
3,8,38,12,0.00560
3,8,38,13,0.00389
3,8,38,14,0.00214
3,8,38,15,0.00379
3,8,38,16,0.00060
3,8,38,17,0.00125
3,8,38,18,0.00231
3,8,38,19,0.00032
3,8,38,20,0.00154
3,8,38,21,0.00120
3,8,39,0,0.00500
3,8,39,1,0.00810
3,8,39,2,0.00180
3,8,39,3,0.00175
3,8,39,4,0.00226
3,8,39,5,0.00489
3,8,39,6,0.00485
3,8,39,7,0.00723
3,8,39,9,0.00091
3,8,39,10,0.00325
3,8,39,11,0.00636
3,8,39,12,0.00792
3,8,39,13,0.00439
3,8,39,14,0.00298
3,8,39,15,0.00348
3,8,39,16,0.00094
3,8,39,17,0.00185
3,8,39,18,0.00113
3,8,39,19,0.00223
3,8,39,359,0.00122
3,8,40,1,0.00584
3,8,40,2,0.00726
3,8,40,3,0.00204
3,8,40,4,0.00168
3,8,40,5,0.00082
3,8,40,6,0.00879
3,8,40,7,0.00916
3,8,40,9,0.00071
3,8,40,10,0.00253
3,8,40,11,0.00546
3,8,40,12,0.00167
3,8,40,13,0.00307
3,8,40,14,0.00168
3,8,40,16,0.00040
3,8,40,17,0.00091
3,8,40,18,0.00128
3,8,40,19,0.00198
3,8,41,2,0.00680
3,8,41,3,0.00906
3,8,41,4,0.00155
3,8,41,5,0.00083
3,8,41,6,0.01084
3,8,41,7,0.00821
3,8,41,8,0.00103
3,8,41,9,0.00112
3,8,41,10,0.00091
3,8,41,11,0.00078
3,8,41,12,0.00081
3,8,41,16,0.00028
3,8,41,17,0.00226
3,8,41,18,0.00203
3,8,41,19,0.00074
3,8,42,3,0.00831
3,8,42,4,0.00894
3,8,42,5,0.00965
3,8,42,6,0.00277
3,8,42,7,0.00750
3,8,42,8,0.00173
3,8,42,9,0.00045
3,8,42,10,0.00030
3,8,42,14,0.00038
3,8,42,15,0.00107
3,8,42,16,0.00162
3,8,42,17,0.00116
3,8,42,18,0.00057
3,8,43,3,0.00075
3,8,43,4,0.00315
3,8,43,5,0.00663
3,8,43,6,0.00087
3,8,43,7,0.00239
3,8,43,8,0.00420
3,8,43,9,0.00133
3,8,43,14,0.00072
3,8,43,15,0.00047
3,8,44,8,0.00057
3,10,30,18,0.00319
3,10,30,19,0.00347
3,10,31,15,0.00177
3,10,31,16,0.00438
3,10,31,17,0.00439
3,10,31,18,0.00344
3,10,31,19,0.00290
3,10,31,25,0.00128
3,10,31,26,0.00314
3,10,31,27,0.00298
3,10,31,28,0.00336
3,10,31,29,0.00265
3,10,31,30,0.00113
3,10,31,31,0.00053
3,10,31,32,0.00088
3,10,31,33,0.00091
3,10,31,34,0.00057
3,10,32,12,0.00342
3,10,32,13,0.00393
3,10,32,14,0.00666
3,10,32,15,0.00745
3,10,32,16,0.00563
3,10,32,17,0.00421
3,10,32,18,0.00187
3,10,32,19,0.00162
3,10,32,20,0.00397
3,10,32,21,0.00163
3,10,32,22,0.00080
3,10,32,23,0.00731
3,10,32,24,0.01220
3,10,32,25,0.00681
3,10,32,26,0.00731
3,10,32,27,0.00266
3,10,32,28,0.00253
3,10,32,29,0.00257
3,10,32,30,0.00189
3,10,32,31,0.00199
3,10,32,32,0.00473
3,10,32,33,0.00212
3,10,32,34,0.00155
3,10,33,11,0.00274
3,10,33,12,0.01055
3,10,33,13,0.01227
3,10,33,14,0.00521
3,10,33,15,0.00840
3,10,33,16,0.01586
3,10,33,17,0.00762
3,10,33,18,0.00260
3,10,33,19,0.00503
3,10,33,20,0.00340
3,10,33,21,0.00216
3,10,33,22,0.00336
3,10,33,23,0.00441
3,10,33,24,0.00271
3,10,33,25,0.00158
3,10,33,26,0.00161
3,10,33,27,0.00279
3,10,33,28,0.00289
3,10,33,29,0.00276
3,10,33,30,0.00590
3,10,33,31,0.00131
3,10,33,32,0.00226
3,10,33,33,0.00190
3,10,33,34,0.00243
3,10,34,11,0.00378
3,10,34,12,0.01953
3,10,34,13,0.00935
3,10,34,14,0.00517
3,10,34,15,0.00313
3,10,34,16,0.00270
3,10,34,17,0.00564
3,10,34,18,0.00550
3,10,34,19,0.00254
3,10,34,20,0.00441
3,10,34,21,0.00064
3,10,34,22,0.00074
3,10,34,23,0.00052
3,10,34,25,0.00034
3,10,34,26,0.00052
3,10,34,27,0.00198
3,10,34,28,0.00230
3,10,34,29,0.00124
3,10,34,30,0.00239
3,10,34,31,0.00283
3,10,34,32,0.00285
3,10,34,33,0.00252
3,10,34,34,0.00655
3,10,34,35,0.00135
3,10,35,0,0.00616
3,10,35,11,0.00313
3,10,35,12,0.00624
3,10,35,13,0.03942
3,10,35,14,0.04980
3,10,35,15,0.00378
3,10,35,16,0.00702
3,10,35,17,0.00510
3,10,35,18,0.00137
3,10,35,19,0.00059
3,10,35,20,0.00091
3,10,35,21,0.00073
3,10,35,22,0.00073
3,10,35,23,0.00026
3,10,35,24,0.00037
3,10,35,25,0.00044
3,10,35,26,0.00048
3,10,35,27,0.00035
3,10,35,28,0.00293
3,10,35,29,0.00227
3,10,35,30,0.00187
3,10,35,31,0.00053
3,10,35,32,0.00086
3,10,35,33,0.00124
3,10,35,34,0.00259
3,10,35,35,0.00064
3,10,35,353,0.00058
3,10,35,354,0.00140
3,10,35,355,0.00366
3,10,35,356,0.00399
3,10,35,357,0.00381
3,10,35,358,0.00248
3,10,35,359,0.00067
3,10,36,0,0.00301
3,10,36,1,0.00548
3,10,36,2,0.00614
3,10,36,3,0.00428
3,10,36,4,0.00361
3,10,36,5,0.00330
3,10,36,7,0.00083
3,10,36,8,0.00097
3,10,36,10,0.00182
3,10,36,11,0.00423
3,10,36,12,0.00301
3,10,36,13,0.00991
3,10,36,14,0.00169
3,10,36,15,0.00085
3,10,36,16,0.00217
3,10,36,17,0.00075
3,10,36,18,0.00131
3,10,36,19,0.00062
3,10,36,20,0.00080
3,10,36,21,0.00064
3,10,36,22,0.00040
3,10,36,23,0.00079
3,10,36,24,0.00050
3,10,36,25,0.00030
3,10,36,26,0.00027
3,10,36,27,0.00027
3,10,36,28,0.00072
3,10,36,29,0.00070
3,10,36,30,0.00179
3,10,36,31,0.00119
3,10,36,32,0.00045
3,10,36,33,0.00029
3,10,36,34,0.00063
3,10,36,35,0.00032
3,10,36,354,0.00055
3,10,36,355,0.00279
3,10,36,356,0.00261
3,10,36,357,0.00213
3,10,36,358,0.00292
3,10,36,359,0.00334
3,10,37,0,0.00612
3,10,37,1,0.01073
3,10,37,2,0.00869
3,10,37,3,0.00864
3,10,37,4,0.01085
3,10,37,5,0.00866
3,10,37,6,0.00720
3,10,37,7,0.00443
3,10,37,8,0.00745
3,10,37,9,0.00530
3,10,37,10,0.00615
3,10,37,11,0.00446
3,10,37,12,0.00080
3,10,37,15,0.00028
3,10,37,16,0.00079
3,10,37,17,0.00060
3,10,37,18,0.00037
3,10,37,19,0.00063
3,10,37,20,0.00096
3,10,37,24,0.00031
3,10,37,25,0.00027
3,10,37,358,0.00091
3,10,37,359,0.00179
3,10,38,0,0.02543
3,10,38,1,0.00736
3,10,38,2,0.00789
3,10,38,3,0.00403
3,10,38,4,0.00498
3,10,38,5,0.00512
3,10,38,6,0.00340
3,10,38,7,0.00409
3,10,38,8,0.01017
3,10,38,9,0.00388
3,10,38,10,0.00442
3,10,38,11,0.00288
3,10,38,12,0.00395
3,10,38,13,0.00481
3,10,38,14,0.00350
3,10,38,15,0.00349
3,10,38,16,0.00042
3,10,38,17,0.00098
3,10,38,18,0.00038
3,10,38,19,0.00064
3,10,38,20,0.00115
3,10,38,21,0.00139
3,10,38,25,0.00026
3,10,38,359,0.00036
3,10,39,0,0.00285
3,10,39,1,0.01120
3,10,39,2,0.00791
3,10,39,3,0.00454
3,10,39,4,0.00273
3,10,39,5,0.00656
3,10,39,6,0.00286
3,10,39,7,0.00568
3,10,39,9,0.00136
3,10,39,10,0.00276
3,10,39,11,0.00205
3,10,39,12,0.00255
3,10,39,13,0.00478
3,10,39,14,0.00435
3,10,39,15,0.00260
3,10,39,16,0.00063
3,10,39,17,0.00175
3,10,39,18,0.00035
3,10,39,19,0.00088
3,10,40,1,0.00361
3,10,40,2,0.00353
3,10,40,3,0.00784
3,10,40,4,0.00731
3,10,40,5,0.00336
3,10,40,6,0.00225
3,10,40,7,0.00238
3,10,40,9,0.00031
3,10,40,10,0.00299
3,10,40,11,0.00297
3,10,40,12,0.00194
3,10,40,13,0.00518
3,10,40,14,0.00243
3,10,40,17,0.00091
3,10,40,18,0.00151
3,10,40,19,0.00030
3,10,41,2,0.00348
3,10,41,3,0.00343
3,10,41,4,0.00131
3,10,41,5,0.00071
3,10,41,6,0.00094
3,10,41,7,0.00154
3,10,41,8,0.00217
3,10,41,9,0.00042
3,10,41,10,0.00201
3,10,41,11,0.00548
3,10,41,12,0.00161
3,10,41,13,0.00048
3,10,41,16,0.00037
3,10,41,17,0.00352
3,10,41,18,0.00250
3,10,41,19,0.00209
3,10,42,3,0.00250
3,10,42,4,0.00595
3,10,42,5,0.00270
3,10,42,6,0.00400
3,10,42,7,0.00175
3,10,42,8,0.00261
3,10,42,9,0.00592
3,10,42,10,0.00197
3,10,42,11,0.00070
3,10,42,14,0.00052
3,10,42,15,0.00087
3,10,42,16,0.00126
3,10,42,17,0.00223
3,10,42,18,0.00076
3,10,43,4,0.00040
3,10,43,5,0.00430
3,10,43,6,0.00200
3,10,43,7,0.00385
3,10,43,8,0.00436
3,10,43,9,0.00971
3,10,43,10,0.00304
3,10,43,13,0.00044
3,10,43,14,0.00119
3,10,43,15,0.00057
3,10,44,8,0.00180
3,10,44,9,0.00054
3,10,44,12,0.00047
3,10,44,13,0.00162
3,10,44,14,0.00028
4,0,30,17,0.00151
4,0,30,18,0.00578
4,0,30,19,0.01167
4,0,31,15,0.01453
4,0,31,16,0.01472
4,0,31,17,0.00709
4,0,31,18,0.00447
4,0,31,19,0.01092
4,0,31,24,0.00042
4,0,31,25,0.00482
4,0,31,26,0.00442
4,0,31,27,0.00240
4,0,31,28,0.00069
4,0,31,29,0.00063
4,0,31,32,0.00114
4,0,31,33,0.00221
4,0,31,34,0.00328
4,0,32,12,0.00026
4,0,32,13,0.00291
4,0,32,14,0.01496
4,0,32,15,0.02168
4,0,32,16,0.01329
4,0,32,17,0.01217
4,0,32,18,0.00200
4,0,32,19,0.00406
4,0,32,20,0.00230
4,0,32,21,0.00101
4,0,32,22,0.00066
4,0,32,23,0.00600
4,0,32,24,0.00815
4,0,32,25,0.00459
4,0,32,26,0.00509
4,0,32,27,0.00242
4,0,32,28,0.00334
4,0,32,29,0.00414
4,0,32,30,0.00720
4,0,32,31,0.00318
4,0,32,32,0.00321
4,0,32,33,0.00077
4,0,32,34,0.00257
4,0,33,11,0.00329
4,0,33,12,0.00937
4,0,33,13,0.00365
4,0,33,14,0.00403
4,0,33,15,0.00322
4,0,33,16,0.01200
4,0,33,17,0.01010
4,0,33,18,0.00409
4,0,33,19,0.00173
4,0,33,20,0.00781
4,0,33,21,0.00206
4,0,33,22,0.00216
4,0,33,23,0.00293
4,0,33,24,0.00301
4,0,33,25,0.00300
4,0,33,26,0.00509
4,0,33,27,0.00454
4,0,33,28,0.00314
4,0,33,29,0.00306
4,0,33,30,0.00721
4,0,33,31,0.01122
4,0,33,32,0.00406
4,0,33,33,0.00173
4,0,33,34,0.00280
4,0,33,35,0.00045
4,0,33,351,0.00026
4,0,34,10,0.00064
4,0,34,11,0.00160
4,0,34,12,0.02295
4,0,34,13,0.01140
4,0,34,14,0.00440
4,0,34,15,0.00281
4,0,34,16,0.00076
4,0,34,17,0.00111
4,0,34,18,0.00263
4,0,34,19,0.00122
4,0,34,20,0.00138
4,0,34,21,0.00175
4,0,34,22,0.00111
4,0,34,23,0.00043
4,0,34,25,0.00098
4,0,34,26,0.00240
4,0,34,27,0.00344
4,0,34,28,0.00236
4,0,34,29,0.00377
4,0,34,30,0.00390
4,0,34,31,0.00304
4,0,34,32,0.00297
4,0,34,33,0.00321
4,0,34,34,0.00388
4,0,34,35,0.00134
4,0,35,0,0.00616
4,0,35,11,0.00422
4,0,35,12,0.00604
4,0,35,13,0.00867
4,0,35,14,0.00435
4,0,35,15,0.00346
4,0,35,16,0.00196
4,0,35,17,0.00149
4,0,35,18,0.00213
4,0,35,19,0.00054
4,0,35,20,0.00061
4,0,35,21,0.00069
4,0,35,22,0.00095
4,0,35,23,0.00050
4,0,35,25,0.00056
4,0,35,26,0.00053
4,0,35,27,0.00217
4,0,35,28,0.00150
4,0,35,29,0.00058
4,0,35,30,0.00116
4,0,35,31,0.00190
4,0,35,32,0.00174
4,0,35,33,0.00106
4,0,35,34,0.00246
4,0,35,35,0.00191
4,0,35,354,0.00353
4,0,35,355,0.00159
4,0,35,356,0.00274
4,0,35,357,0.00375
4,0,35,358,0.00166
4,0,35,359,0.00029
4,0,36,0,0.00156
4,0,36,1,0.00828
4,0,36,2,0.00619
4,0,36,3,0.00557
4,0,36,4,0.00380
4,0,36,5,0.00486
4,0,36,6,0.00119
4,0,36,7,0.00227
4,0,36,8,0.00114
4,0,36,10,0.01393
4,0,36,11,0.00182
4,0,36,12,0.00405
4,0,36,13,0.00344
4,0,36,14,0.00931
4,0,36,15,0.00441
4,0,36,16,0.02905
4,0,36,17,0.00163
4,0,36,18,0.00126
4,0,36,19,0.00064
4,0,36,20,0.00050
4,0,36,23,0.00044
4,0,36,24,0.00041
4,0,36,27,0.00047
4,0,36,28,0.00152
4,0,36,29,0.00058
4,0,36,30,0.00162
4,0,36,31,0.00336
4,0,36,32,0.00073
4,0,36,33,0.00087
4,0,36,34,0.00109
4,0,36,35,0.00101
4,0,36,355,0.00146
4,0,36,356,0.00181
4,0,36,357,0.00267
4,0,36,358,0.00298
4,0,36,359,0.00256
4,0,37,0,0.00484
4,0,37,1,0.01874
4,0,37,2,0.00985
4,0,37,3,0.00447
4,0,37,4,0.00335
4,0,37,5,0.00200
4,0,37,6,0.00985
4,0,37,7,0.00365
4,0,37,8,0.01235
4,0,37,9,0.00393
4,0,37,10,0.00779
4,0,37,11,0.00113
4,0,37,12,0.00234
4,0,37,13,0.00314
4,0,37,15,0.00031
4,0,37,16,0.00064
4,0,37,17,0.00051
4,0,37,18,0.00057
4,0,37,19,0.00042
4,0,37,20,0.00097
4,0,37,23,0.00027
4,0,37,24,0.00030
4,0,37,358,0.00117
4,0,37,359,0.00305
4,0,38,0,0.01705
4,0,38,1,0.00704
4,0,38,2,0.00406
4,0,38,3,0.00668
4,0,38,4,0.00747
4,0,38,5,0.00218
4,0,38,6,0.01302
4,0,38,7,0.01175
4,0,38,8,0.00408
4,0,38,9,0.00322
4,0,38,10,0.00161
4,0,38,11,0.00196
4,0,38,12,0.00196
4,0,38,13,0.00452
4,0,38,14,0.00412
4,0,38,15,0.00304
4,0,38,16,0.00049
4,0,38,17,0.00036
4,0,38,18,0.00028
4,0,38,19,0.00089
4,0,38,20,0.00073
4,0,38,21,0.00140
4,0,38,24,0.00031
4,0,38,25,0.00029
4,0,38,359,0.00064
4,0,39,0,0.01579
4,0,39,1,0.00832
4,0,39,2,0.00355
4,0,39,3,0.00157
4,0,39,4,0.00481
4,0,39,5,0.00573
4,0,39,6,0.00232
4,0,39,7,0.00452
4,0,39,8,0.00030
4,0,39,9,0.00038
4,0,39,10,0.00335
4,0,39,11,0.01134
4,0,39,12,0.00184
4,0,39,13,0.00448
4,0,39,14,0.00418
4,0,39,15,0.00179
4,0,39,16,0.00049
4,0,39,17,0.00079
4,0,39,19,0.00030
4,0,39,24,0.00028
4,0,39,359,0.00094
4,0,40,0,0.00029
4,0,40,1,0.00318
4,0,40,2,0.00059
4,0,40,3,0.00312
4,0,40,4,0.00340
4,0,40,5,0.00579
4,0,40,6,0.00372
4,0,40,7,0.00228
4,0,40,9,0.00078
4,0,40,10,0.00178
4,0,40,11,0.00294
4,0,40,12,0.00213
4,0,40,13,0.00379
4,0,40,14,0.00198
4,0,40,17,0.00089
4,0,40,18,0.00370
4,0,40,19,0.00066
4,0,41,3,0.00283
4,0,41,4,0.00952
4,0,41,5,0.00453
4,0,41,6,0.00164
4,0,41,7,0.00086
4,0,41,9,0.00088
4,0,41,10,0.00240
4,0,41,11,0.00103
4,0,41,12,0.00027
4,0,41,15,0.00077
4,0,41,16,0.00068
4,0,41,17,0.00179
4,0,41,18,0.00145
4,0,41,19,0.00087
4,0,42,3,0.00090
4,0,42,4,0.00552
4,0,42,5,0.00503
4,0,42,6,0.00162
4,0,42,7,0.00090
4,0,42,8,0.00036
4,0,42,9,0.00132
4,0,42,10,0.00125
4,0,42,14,0.00120
4,0,42,15,0.00100
4,0,42,16,0.00354
4,0,42,17,0.00113
4,0,42,18,0.00074
4,0,43,7,0.00109
4,0,43,8,0.00104
4,0,43,9,0.00064
4,0,43,13,0.00108
4,0,44,12,0.00097
4,0,44,13,0.00046
4,2,30,17,0.00037
4,2,30,18,0.01141
4,2,30,19,0.02040
4,2,31,15,0.00462
4,2,31,16,0.00993
4,2,31,17,0.00936
4,2,31,18,0.00451
4,2,31,19,0.00333
4,2,31,25,0.00507
4,2,31,26,0.00140
4,2,31,27,0.00539
4,2,31,28,0.00219
4,2,31,29,0.00454
4,2,31,30,0.00119
4,2,31,31,0.00130
4,2,31,32,0.00281
4,2,31,33,0.00249
4,2,31,34,0.00066
4,2,32,13,0.00385
4,2,32,14,0.01840
4,2,32,15,0.04927
4,2,32,16,0.00455
4,2,32,17,0.00108
4,2,32,18,0.00064
4,2,32,19,0.01558
4,2,32,20,0.01608
4,2,32,21,0.00027
4,2,32,22,0.00098
4,2,32,23,0.00265
4,2,32,24,0.00229
4,2,32,25,0.00242
4,2,32,26,0.00901
4,2,32,27,0.00768
4,2,32,28,0.00365
4,2,32,29,0.00346
4,2,32,30,0.00484
4,2,32,31,0.00991
4,2,32,32,0.00433
4,2,32,33,0.00272
4,2,32,34,0.00676
4,2,33,11,0.00178
4,2,33,12,0.00740
4,2,33,13,0.01004
4,2,33,14,0.00240
4,2,33,15,0.00156
4,2,33,16,0.00082
4,2,33,17,0.00121
4,2,33,18,0.01030
4,2,33,19,0.01286
4,2,33,20,0.00806
4,2,33,21,0.00110
4,2,33,22,0.00196
4,2,33,23,0.00106
4,2,33,24,0.00071
4,2,33,25,0.00108
4,2,33,26,0.00095
4,2,33,27,0.00260
4,2,33,28,0.00365
4,2,33,29,0.00559
4,2,33,30,0.00516
4,2,33,31,0.00314
4,2,33,32,0.00874
4,2,33,33,0.00485
4,2,33,34,0.00281
4,2,33,35,0.00343
4,2,34,10,0.00120
4,2,34,11,0.00431
4,2,34,12,0.00758
4,2,34,13,0.00691
4,2,34,14,0.00727
4,2,34,15,0.00559
4,2,34,16,0.00069
4,2,34,17,0.00185
4,2,34,18,0.00205
4,2,34,19,0.00044
4,2,34,20,0.00481
4,2,34,21,0.00097
4,2,34,22,0.00026
4,2,34,23,0.00086
4,2,34,24,0.00101
4,2,34,25,0.00066
4,2,34,26,0.00173
4,2,34,27,0.00159
4,2,34,28,0.00068
4,2,34,29,0.00244
4,2,34,30,0.00768
4,2,34,31,0.00298
4,2,34,32,0.00365
4,2,34,33,0.00150
4,2,34,34,0.00552
4,2,34,35,0.00532
4,2,35,0,0.00616
4,2,35,11,0.00436
4,2,35,12,0.00448
4,2,35,13,0.00430
4,2,35,14,0.00674
4,2,35,15,0.00339
4,2,35,16,0.00253
4,2,35,17,0.00784
